Document ID,Number,Content
WCPFC18,64,This issue was further discussed under Agenda Item 11. Proposals by the Northern Committee
WCPFC18,65,"The NC Chair, Mr. Masanori Miyahara (Japan) noted with appreciation to the Secretariat the reference paper WCPFC18-2021-19 Reference Document for the review of CMM 2019-02 and development of harvest strategies (Pacific Bluefin Tuna) and Highlights from NC17 for Agenda 9.3, which was prepared by the Secretariat and presents two NC proposals before WCPFC18."
WCPFC18,66,"The NC Chair stated detailed explanation would be deferred to Agenda Item 7.4 for the proposed revision to CMM 2019-02 for Pacific bluefin tuna, and to agenda Item 9.3 for the Harvest Strategy alteration for Pacific bluefin tuna. Best Handling Practices for Marine Mammals"
WCPFC18,67,"The TCC Chair introduced the guidelines contained in WCPFC18-2021-26 for best handling practices of marine mammals, specifically cetaceans, for purse seine and longline vessels fishing for tuna and tuna-like species in the WCPO. The TCC Chair stated that SC17 considered a paper prepared by the United States presenting draft Best Practices for the Safe Handling and Release of Cetaceans. The best practices were subsequently considered in detail by both the SC and TCC. SC17 recommended that the draft best handling practices be forwarded to TCC17 and WCPFC18 for consideration, and that the Commission develop graphics to be included with the best handling practices for consideration at WCPFC19. TCC17 in turn endorsed the Best Practices for the Safe Handling and Release of Cetaceans (TCC17-2021-23) pending revisions suggested by a CCM at TCC17, and noted that a revised version of the best practices would be submitted to WCPFC18 for its review and endorsement. The Secretariat, in consultation with the TCC Chair and TCC-Vice Chair, prepared the guidelines presented in WCPFC18-2021-26 for review and consideration by WCPFC18. The amendments suggested at TCC17 were agreed in principle by TCC17 and were fully incorporated; they can be seen in track changes in attachment A to WCPFC18-2021-26."
WCPFC18,68,This issue was further discussed under Agenda Item 9.2.  AGENDA ITEM 5  — INTERSESSIONAL DECISIONS IN RESPONSE TO COVID-19
WCPFC18,69,"The Chair noted that the Secretariat’s discussion paper WCPFC18-2021-08 COVID-19 Related Intersessional Decisions was taken as read, and reflected the outcomes and discussion at TCC17. The paper was posted on the WCPFC18 ODF as Topic B, and no comments were received. In the TCC17 Summary Report, TCC17 recommended:  WCPFC18 Summary Report Issued: 13 April 2022  14    • that WCPFC18 continue the suspensions of the three intersessional decisions after 15 December until 15 March 2022; and  • that the Commission review through an expedited inter-sessional decision-making process, the possible phasing in of the removal of the suspensions, which would need to be implemented flexibly and be subject to a periodic review in light of changed circumstances."
WCPFC18,70,"The EU observed that COVID-19 situation had worsened since TCC17, and that it was less confident now regarding the full redeployment of observers in 2022. It stated that creative thinking was needed on how to proceed, as the lack of observers was impacting both scientific advice and compliance monitoring. It noted that WCPFC18-2021-08 indicates there are increased unobserved activities (e.g., only 70% of transhipments were observed). The EU stated that there is little information regarding additional MCS measures that CCMs have put in place, and suggested that a requirement be added to any new intersessional decision that CCMs using derogations indicate in their Annual Reports any additional MCS measures that they apply. The EU suggested that this could be used by TCC18 to assess the monitoring of the impact of COVID-19, and shape future decisions if the pandemic continues."
WCPFC18,71,"PNG, on behalf of FFA members, supported the TCC17 recommendations to WCPFC18 to continue the suspensions of the three intersessional decisions until 15 March 2022, and further recommended that WCPFC18 lift the suspension of the obligation relating to at sea transhipment by purse vessels (thereby reinstating this obligation) as of 15 March 2022, as part of a phased-in approach to lifting the suspensions. FFA members encouraged CCMs to use the FFA COVID-19 Operating Protocols for the Fishing Sector in the Pacific, which were shared with CCMs prior to TCC16 and updated in April 2021, and to prioritise the vaccination of fishing vessel crew, as two key requirements to re-commence deployment of observers on fishing vessels. FFA members highlighted that, notwithstanding the temporary suspension of observer coverage requirements and noting that the suspension does not prevent the placement of observers on fishing vessels, few FFA members were able to deploy observers on fishing vessels during the COVID-19 pandemic. FFA members encouraged CCMs that are able to start redeploying observers on their vessels, and to work with observer providers to operationalise the Protocols in order to enable observers to be safely placed on fishing vessels."
WCPFC18,72,The Commission noted the paper on COVID-19 related Intersessional Decisions prepared by the Secretariat (WCPFC18-2021-08).
WCPFC18,73,The Commission agreed to continue the suspensions of the three intersessional decisions after 15 December until 15 March 2022.
WCPFC18,74,"The Commission agreed to review through an expedited inter-sessional decision-making process, the possible phasing in of the removal of the suspensions, which would need to be implemented flexibly and be subject to a periodic review in light of changed circumstances."
WCPFC18,75,"The Commission encouraged CCMs to provide additional information on their implementation of the Intersessional Decisions taken in response to COVID-19, including of additional MCS measures implemented, through their Annual Report Part 2 reporting or via circular.  WCPFC18 Summary Report Issued: 13 April 2022  15    AGENDA ITEM 6  — SPECIAL REQUIREMENTS OF DEVELOPING STATES  6.1 Implementation of Article 30 of WCPFC Convention and CMM 2013-07 (SIDS special requirements)"
WCPFC18,76,"The Chair noted that para. 20 of CMM 2013-07 requires an annual review of implementation of this measure, and referenced WCPFC18-2021-IP01 Summary from Part 2 CMM 2013-07 paragraph 19 annual reports (WCPFC-TCC16-2020-11_rev1)."
WCPFC18,77,The Executive Director stated that there were no issues related to Agenda item 6.1 raised in the ODF.
WCPFC18,78,"RMI on behalf of FFA members stated that the full recognition of the special requirements of SIDS is the cornerstone of fisheries governance in the region. FFA members stated that Article 30 is the “foundation” upon which the Convention is built, which underscores the importance that FFA members attach to the full recognition of the special requirements of SIDS. To appreciate the significance of this agenda item to SIDS, they noted that the map of the region shows States have the responsibility to manage fisheries over vast areas of ocean, in addition to their development aspirations. FFA members noted they have introduced initiatives such as CMM 2013-06 (the criteria to be applied when considering proposals for measures) and CMM 2013-07 (overarching principles in support of the full recognition of SIDS special requirements). To improve the implementation of CMM 2013-06 FFA members have repeatedly called for accurate and complete assessments on the impacts of proposals that take into account the views of SIDS, and indicated that an assessment that is inaccurate and incomplete will not comply with the binding requirements in that measure. From 2022 FFA members stated they would not entertain any proposal that does not have a CMM 13-06 assessment that was developed in consultation with them. FFA members noted that CMM 2013-07 is also an important binding measure, which provides principles that also take into account provisions in the UNFSA. FFA members invited other CCMs to also note the principles in that measure relating to allocation as they support SIDS’ domestic development aspirations. FFA members stated that Article 30 of the Convention (as well as articles 24–26 of the UNFSA), CMM 2013-06, and CMM 2013-07 provide a robust framework for the full recognition of SIDS’ special requirements. FFA members stated that it was up to them to determine what their special requirements are, and to determine their domestic development aspirations. They called on developed CCMs to provide targeted assistance that is aligned with SIDS’ domestic development aspirations and special requirements, and thanked CCMs and the Commission for the assistance rendered to SIDS. FFA members also reiterated that Article 30 of the Convention and the various binding measures referred to earlier are fundamental and must be taken into consideration at every aspect of the work of the Commission. FFA members stated they continue to stress the importance of a 2013-06 assessment of any proposed measure, in close consultation with SIDS, to ensure that it does not result in transferring, directly or indirectly, any disproportionate burden of conservation and management action onto SIDS and territories. In addition, they stated that there is a need to ensure effective participation of SIDS in the work of the Commission, by ensuring there are no barriers to engagement such as meeting outside business hours of the Secretariat. They thanked the Chair for taking this into account in the schedule of WCPFC18. They stressed that the most important issue is ensuring opportunities for SIDS participation in the fishery, now and in the future, and that the negotiation of the tropical tuna CMM, and any other measure, must take this into account, especially given that the WCPO is largely made up of the EEZs of Pacific Island SIDS. They stated that any proposal that will hinder SIDS’ participation in the fisheries is in direct contravention of Article 30 of the Convention. FFA members also noted that the Commission’s annual budget has increased over time, as have the financial obligations of CCMs through the assessed contributions. As noted in past meetings, FFA members stated they are concerned with the increasing trend in the budget and the assessed contributions and reiterated that concern. They stated they fully recognize the importance of both the science and compliance aspects of the budget as an integral part of managing and conserving the fisheries resources, but stated that the Commission needs to seriously reconsider options for WCPFC18 Summary Report Issued: 13 April 2022  16    a sustainable Commission budget. FFA members also thanked the Secretariat for the Updated Strategic Plan as it aims to match capacity and capability requirements of developing states and territories with appropriate investment strategies. Related to this, they thanked the contributors to the various funds which SIDS directly benefit from, in particular, the Special Requirements Fund, the Japan Trust Fund, and the Chinese Taipei Trust Fund."
WCPFC18,79,Samoa aligned itself with the statement provided by RMI and FFA members.
WCPFC18,80,WCPFC18 continued to recognise the importance of assessing the impact of proposals on SIDS in accordance with CMM 2013-06.  6.2 Updated Strategic Investment Plan
WCPFC18,81,"The Updated Strategic Investment Plan (WCPFC18-2020-09) was posted on the WCPFC18 ODF (as Topic C), and no comments were received. The Chair noted that the specific purpose of the plan is to match capacity needs and requirements of developing states and territories with appropriate investment strategies."
WCPFC18,82,"The EU reiterated its commitment to a healthy Pacific Ocean and strong and healthy marine resources. It stated that most of the needs identified can be addressed through the EU’s flagship cooperation program — The Pacific-European Union Marine Partnership —which is being implemented by regional organisations, including FFA, SPC, South Pacific Regional Environment Programme, and the University of the South Pacific. The EU stated that WCPFC18-2021-DP06 includes details on the partnership, including activities undertaken from July 2020 to July 2021, and the website contains a full overview of the program since its inception. €1,000,000 has been earmarked to assist FFA members to comply with WCPFC requirements, although no activities have yet been implemented because of COVID-19 restrictions. The EU encouraged FFA members and the WCPFC Secretariat to work together and develop creative ways to use these funds to the benefit of FFA members and CCMs at large."
WCPFC18,83,"Japan stated it fully recognizes the importance of the criteria in CMM 2013-06, and that when submitting a proposal, it carefully looks at the checklist contained in the CMM, and would continue to do so in the future. In this regard, it stated its complete agreement with FFA members that CMM 2013-06 can be effectively addressed by consulting with SIDS, either individually or through FFA. Japan stated it was unfortunate it could not have a physical meeting with FFA and PNA members in 2021 due to COVID-19, but noted it had several virtual consultations with them that were quite useful. Japan stated its strong hope to be able to visit Honiara and Majuro to meet in person in 2022. Japan stated it has been providing SIDS with assistance for infrastructure and capacity building through JICA and OFCF. During 2010 to 2019 Japan provided about ¥200 billion in development assistance to the Pacific islands, which includes fishery-related projects. Fishery-related projects cover conservation and management of highly migratory species and assistance to small-scale fishermen. At the Ninth Pacific Leaders Meeting held virtually in July 2021, Japan announced its commitment to the continuation of its robust development assistance and more than 5,500 people-to-people exchanges and human resource development for the next three years. In 2008 Japan established Japan Trust Fund within WCPFC, which has been assisting capacity building of SIDS for fishery statistics and fishery management. A call for proposals was sent to CCMs on November 15 through Circular No 2021/100. Japan stated its hope that SIDS members would actively consider their applications by the deadline of December 22nd. In addition, Japan has been supporting SIDS since 2008 through the Japan Promotion Fund via OFCF. SIDS can utilize this Fund for various purposes such as enhancement of management capacity. In November 2017, in response to the strong request from SIDS, OFCF signed with FFA to renew the term for another ten years until 2027. Also, in 2020, OFCF increased the size of the WCPFC18 Summary Report Issued: 13 April 2022  17    Promotion Fund. Japan stated its sincere hope that these programs and funds would contribute to fishery development of SIDS."
WCPFC18,84,The Commission noted with appreciation the update provided by the Secretariat on implementation of the Strategic Investment Plan (WCPFC18-2021-09).
WCPFC18,85,The Commission approved the updated 2021 Strategic Investment Plan (Attachment F).   AGENDA ITEM 7  — WCPO TUNA AND BILLFISH STOCKS  7.1  General overview of status of WCPO stocks
WCPFC18,86,"Dr. John Hampton (SPC) presented an overview of the stock status of bigeye, skipjack, South Pacific albacore and yellowfin tuna, including an update on recent events in the fisheries focusing on longline and purse seine activity, and a summary of the stock status of the major species. As references he noted WCPFC18-2021-IP02_rev1 The Western and Central Pacific Tuna Fishery:2020 Overview and Status of Stocks and the WCPFC Tuna Fishery Yearbook 2020."
WCPFC18,87,"The 2020 total catch of about 2.74 million mt was about average for the last decade; the 2020 purse seine catch of 1.88 million mt was also about average, while the longline catch of 217,000 mt was the lowest since 1996 (this figure may increase as more data become available). In the purse seine fishery total catch is dominated by skipjack, and catch has been at a similar level for a decade. Effort has decreased in terms of total fishing days, but has been stable over 6-7 years since a decline from the 2012-2013 level. Purse seine fishing days as measured by VMS indicates 2021 is above average but within the range of the last decade. Regarding purse seine set types, the number of FAD-associated sets has been fairly stable over the past decade; following a large increase in the 2010s the number of unassociated sets has been stable. The total catch by set type is almost equally split between free school and associated sets. The tropical purse seine catch per unit effort (CPUE) has been fairly stable over time, with the average trending up slightly over the last decade; CPUE is generally robust, showing a decline prior to the FAD closure (in 2021). The total longline catch is fairly stable, with a possible slight contraction in the last 15 years. Total longline effort has declined considerably since 2012, stable since then. Examination of VMS longline fishing days for 2021 indicates effort is above average, but within the range of the last 10 years. The tropical longline fishery (20°N–10°S) targets bigeye and yellowfin: reported effort and reported catches of both species are down in 2020, but CPUE was stable in 2020 and over the past decade. In the southern longline fishery, there has been no substantial decline in effort, which is similar to historic highs, and catch has also been maintained at fairly high level, while CPUE is down somewhat. In terms of stock status all stocks are in good condition and WCPO remains only region where all main tuna stocks neither overfished or experiencing overfishing. Regarding spawning biomass depletion, most recent estimates are above the LRP (20% SB/SBF=0) for all four main stocks. Projections (30 year) of SB depletion (which use recent levels of catch and effort) show increasing uncertainty over time because of recruitment uncertainty, but generally remain above the LRP.  The exception was South Pacific albacore, where the risk of falling below the LRP was influenced by a large recruitment uncertainty, which is related to uncertainties associated with the stock assessment. With regard to other species, some are overfished and/or subject to overfishing (Southwest Pacific striped marlin is likely overfished; North Pacific striped marlin, Oceanic Whitetip shark and Pacific bluefin are overfished and subject to overfishing; and Pacific silky shark is not overfished, but is subject to overfishing.) The status of Pacific bigeye thresher shark is inconclusive. The outlook for the El Niño-Southern Oscillation (ENSO) is that fairly strong La Niña conditions will continue for 3-4 months, gradually shifting to neutral ENSO conditions by mid-2022.  WCPFC18 Summary Report Issued: 13 April 2022  18"
WCPFC18,88,"Kiribati on behalf of the PNA and Tokelau noted that the report indicates the tropical tuna stocks are healthy, and the major tropical fisheries are stable, but that the picture on the other stocks is not so positive. They noted that a single table was shown covering all the shark, billfish, and northern stocks, which was very informative, but not included in the paper. They inquired whether there was reason for that, and if not, could it be included in the paper in future. They also noted the Kobe plot on page 51 for five of those stocks, and inquired whether a Kobe plot could be provided for more of the other stocks? SPC replied that their ability to prepare a Kobe plot for other stocks would depend on the provision of information in the relevant stock assessments, and how uncertainty is expressed, but that this could be considered for future presentations if required."
WCPFC18,89,"The Commission noted the stock status of bigeye, yellowfin, skipjack and South Pacific albacore as presented by the Scientific Services Provider (SPC).  7.2 Bigeye, Skipjack and Yellowfin"
WCPFC18,90,"The Chair noted three issues would be addressed under Agenda Item 7.2: harvest strategy issues, the new tropical tuna measure, and the issue of ‘Other Commercial Fisheries’, which is also relevant to the new tropical tuna CMM. The Chair noted the reference document prepared by the Secretariat: WCPFC18-2021-14. Reference document for bigeye, yellowfin and skipjack tuna for the review of CMM 2020-01 and development of harvest strategies under CMM 2014-06. 7.2.1 Harvest Strategy Issues"
WCPFC18,91,"The Chair noted WCPFC18-2021-WP12 by SPC. Recent progress in the technical development of harvest strategies for WCPFC stocks and fisheries (previously presented to SC17 as SC17-MI-WP-03), and observed that the harvest strategy issues would also have bearing on the tropical tuna measure discussions. The Chair noted that the Indicative Work Plan for the Adoption of Harvest Strategies under CMM 2014-06, as updated in December 2020, anticipates the Commission would consider at WCPFC18 the advice and information from SC17 and SPC on possible formulations of a TRP for skipjack as well as bigeye and yellowfin, including the results of further analysis requested by SC17 related to the impact of candidate bigeye and yellowfin TRPs on the South Pacific albacore stock. 7.2.1.1 Review of target reference point for skipjack"
WCPFC18,92,"Dr. Graham Pilling (SPC) presented WCPFC18-2021-10 by SPC. Further updates to WCPO skipjack tuna projected stock status to inform consideration of an updated target reference point. The WCPO skipjack tuna assessment agreed to in 2019 incorporated new information on stock biology (e.g., the pattern of maturity-at-length), a new spatial structure, and new model settings. In a similar way to the assessment of WCPO bigeye tuna performed in 2017, this changed the perception of stock status and its productivity compared to the model upon which the decisions on the skipjack interim TRP were based (CMM 2015-06). The paper presents a comparable analysis to that of WCPFC-MOW3-WP-03 (SPC-OFP, 2014), using the agreed 2019 skipjack assessment, and indicates changes in effort and biomass (depletion) from 2012 and recent (2015-2018 average) levels, and median equilibrium yield (as a proportion of MSY) associated with strategies that maintain a median of spawning biomass depletion (SB/SBF=0) at Commission-specified depletion levels. These are compared to the results under 2012 ‘baseline’ fishing levels (2012 effort levels in the purse seine fishery, recent 2016-2018 catch levels in Indonesia/Philippines/Vietnam domestic fisheries). WCPFC17 requested examination of candidate revised interim skipjack TRPs between 36% and 50% of SBF=0, which are presented in the paper. In 2021, the first tropical tuna workshop (TTMW1) requested these analyses also report fishing mortality levels consistent with those % SBF=0 levels, along with the change in biomass (depletion) from 2007-2009 average levels. These are presented in the paper to ensure WCPFC18 Summary Report Issued: 13 April 2022  19    all information is contained in one place. The other information requested by WCPFC16 to aid discussions (paras. 258 and 259 of the WCPFC16 Summary Report), which were reported to previous meetings, are in Annex 3 (formulation of TRPs, impact of effort creep)."
WCPFC18,93,"Under baseline (2012) fishing levels the stock is predicted, on average, to fall slightly compared to ‘recent’ (2015-2018) levels (44% SBF=0), to 42% SBF=0. This is very slightly below 2012 depletion levels but is an equivalent % SBF=0 value at 2 decimal places. Examining the four other median depletion levels requested by WCPFC16 (50%, 48%, 46% and 44% SBF=0), these levels (i) imply reductions in purse seine effort from 2012 levels of 7% to 25%, (ii) lead to predicted increases in spawning biomass from 2012 levels of between 3% and 18%, and either maintain biomass at recent assessed levels, or predict an increase in biomass by 5% to 13%. Total equilibrium yield is predicted to reduce compared to that under 2012 ‘baseline’ levels, to 78%-95% of MSY. For the three median depletion levels requested by WCPFC17 (36%, 38% and 40%), these levels imply increases in purse seine effort from 2012 levels of 5% to 30%, and lead to predicted decreases in spawning biomass from 2012 levels of 5% to 14%. Total equilibrium yield is predicted to increase very slightly compared to that under 2012 ‘baseline’ levels, to 98% of MSY (reaching the flatter peak of the yield curve). There was no risk of falling below the LRP associated with any of these depletion levels based on the current uncertainty framework. To address the request of the TTMW1 for estimated fishing mortality (F) under each candidate depletion level, the paper presents resulting stock-wide age-averaged F for juvenile and adult components of the population and median fishing mortality-at-age. TTMW1 also requested a calculation of recent fishing mortality levels as proportions of 2012 and 2012-2015 levels. Interpretation of the results is challenging given that future fishing mortality is strongly influenced by the required settings within the projection, in particular that future domestic fishery and pole-and-line catches continue at set levels (2016-2018 and 2012 respectively), while purse seine is projected on effort. The composition of gears within the projected fishery and their impacts on the stock will therefore change relative to that in the historical (2012) period. This is clear when examining the relative change in fishing mortality in juvenile and adult segments of the population, with that on juveniles increasing notably at all examined depletion levels. This was driven by significant increases in fishing mortality within Region 5 of the skipjack assessment model (the western tropical WCPO encompassing Indonesia and Philippines), where future domestic fishery catches continue at 2016-2018 levels. SPC noted that a skipjack stock assessment will be undertaken in 2022 and reviewed at SC18."
WCPFC18,94,"Tonga on behalf of FFA members thanked SPC for the analyses and stated it is unfortunate that, for a range of reasons, the Commission has been unable to devote significant time to progressing harvest strategy work over the last two years.  FFA members also noted that over that period they had maintained a clear position on recalibrating the skipjack TRP, noting that the stock is healthy, but some Commission members had been unwilling to support their proposals that would ensure that the target is in line with the current understanding of the status of this stock. FFA members stated their commitment to progressing harvest strategy work in 2022 and beyond, including the adoption of a skipjack TRP in 2022."
WCPFC18,95,"In response to a query from American Samoa, SPC presented figures for the skipjack catch in 2012 vs. 2020, as contained in WCPFC18-2021-IP02_rev1."
WCPFC18,96,"In response to a query from Indonesia, SPC indicated that 50% of skipjack are considered mature at 1 year old, with an estimated size of about 50 cm, and noted that estimated fishing mortality in Region 5 was relatively high in that size range."
WCPFC18,97,"The EU stated that it appears the analyses assume the FAD closures don’t affect the status of skipjack because selectivity is similar, with reduced effort on FADs offset by fishing on free schools, and inquired how confident SPC was in that assumption. The EU noted that despite the decrease in effort, catches have remained at a high level, and inquired whether there was any information on the trend in effort creep in recent years? SPC stated that there were some differences between the analysis presented and those done WCPFC18 Summary Report Issued: 13 April 2022  20    for the tropical tuna CMM. The analysis in the paper assumes patterns of fishing and FAD closures continue into the future. The tropical tuna measure analyses assume there is no major impact from FAD closures on the skipjack population; the impact comes from the number of sets being made, because there are generally similar impacts from free school and FAD-associated sets. Regarding effort creep SPC stated it provides its best estimates every year (in 2021 in SC17-MI-IP-06), but effort creep is not included in the analyses presented to WCPFC18. SPC explained that it does not know what the level of future effort creep will be, and the aim is to define a TRP stock depletion level that meets the Commission’s objectives. Management action must then aim to achieve that TRP, taking into account and adjusting to technology changes within the fishery.  SPC referenced Annex 3 of WCPFC18-2021-10 (Effort creep estimated in relation to the TRPs)."
WCPFC18,98,"PNG, on behalf of the PNA and Tokelau, supported the FFA statement by Tonga. They observed that agreement on a revised skipjack TRP has been held up for 3 years largely because some CCMs tried to take advantage of what should have been a simple technical adjustment to the interim skipjack TRP, and that this was the main reason that MSC certifications of WCPO tuna fisheries faced suspension. The PNA and Tokelau stated they hoped the Commission could give priority to Harvest Strategy work in 2022, including reaching agreement on a skipjack TRP."
WCPFC18,99,"Japan stated it would like to discuss the issue raised by the PNA and Tokelau during WCPFC18, with a goal of reaching an agreement."
WCPFC18,100,The Commission noted the presentation by SPC and advice from SC17 on possible formulations of a TRP for skipjack tuna.
WCPFC18,101,The Commission noted the importance of agreeing on TRP for skipjack and agreed to progress this work in 2022.  7.2.1.2 Target reference point for bigeye and yellowfin
WCPFC18,102,"Dr. Steven Hare (SPC) presented WCPFC18-2021-11. Updated WCPO bigeye and yellowfin TRP evaluations. In 2020, SC16 agreed on new stock assessments for WCPO bigeye and yellowfin tuna that indicated both stocks are on average not overfished nor subject to overfishing. Based on those assessments, the paper presents results of analyses requested by SC16, WCPFC16 and SC17, to assist WCPFC18 in the identification of interim TRPs for WCPO bigeye and yellowfin tuna stocks. It presents the consequences for each stock and fishery of SC16-defined stock depletion levels (SB/SBF=0) consistent with specified historical conditions and stock risk levels (paras. 76–78 of the SC16 Outcomes Document). For each depletion level, results are presented comparable to those in WCPFC-SC16-2020/MI-WP-02 for skipjack tuna, indicating changes in biomass from both 2012-2015 and recent (2015-2018 average) levels, changes in fishing from baseline (2016-2018 average) levels, median equilibrium yield (as a proportion of MSY), risk relative to the agreed LRP, and SC16-requested per-recruit metrics. Full results are summarised in the tables in WCPFC18-2021-11. In response to a request from WCPFC17, additional analyses were conducted to facilitate examination of the multi-species implications of harvest levels that achieve the different TRPs for each species (yellowfin and bigeye under the two recruitment assumptions). The resultant depletion levels for skipjack and yellowfin (under bigeye TRP calculations), and for skipjack and bigeye (under yellowfin TRP calculations) are computed and provided. Within this analysis both the overall purse seine effort and longline catch is increased or decreased by the scalar specified; this is a different assumption to that of (for example) the evaluation of the tropical tuna CMM for skipjack, where overall purse seine effort is assumed to remain constant. SC17 requested that the potential consequences of the candidate TRPs for South Pacific albacore depletion be examined, and these are presented. Outcomes for skipjack and South Pacific albacore are provided in the main text of the paper.  WCPFC18 Summary Report Issued: 13 April 2022  21"
WCPFC18,103,"Dr. Hare stated that under baseline (2016-2018 average) fishing conditions, both bigeye and yellowfin stocks were projected to increase relative to 2012-2015 average levels, and either remain at recent (2015-2018 average) levels (yellowfin) or increase (bigeye). For both bigeye and yellowfin, CMM 2020-01 specifies that, pending agreement on a TRP, the spawning biomass depletion ratio (SB/SBF=0) is to be maintained at or above the average SB/SBF=0 for 2012-2015. Achieving that depletion level for bigeye implied increases in fishing from 2016-2018 levels by 38% (assuming recent recruitment) and 22% (assuming long-term recruitment) and resulted in a risk of falling below the limit reference point (LRP) of 3% or 14% (recent and long-term recruitment, respectively). For yellowfin, it implied increased fishing by 29%, and no calculated risk of falling below the LRP. The implications of achieving depletion levels +/- 10% from the 2012-2015 average levels are presented in the tables. An alternative SC16-specified candidate reference point was equivalent to 2000-2004 average depletion levels. For bigeye, this depletion level required fishing to be reduced by 4% (recent recruitment) or 17% (long-term recruitment), and resulted in no, or a minimal (1% assuming long-term recruitment patterns), risk of falling below the LRP. For yellowfin, 2000-2004 average depletion levels implied increasing fishing by 34% from baseline levels, and there was no risk of falling below the LRP calculated at that level. Final SC16-specified depletion levels related to those equivalent to a 10% and 20% risk of falling below the LRP. For bigeye, this implied increases in fishing by 55% and 70% (recent recruitment) and 12% and 33% (long-term recruitment), respectively. Under recent recruitments, those risk levels were achieved at stock sizes 12%-23% lower than 2012-2015 levels. Under the less productive long-term recruitment assumption those risk levels implied a 6% less depleted stock and 10% more depleted stock respectively, relative to 2012-2015 average depletion. For yellowfin, 200% greater fishing than baseline levels (a scalar of 3) was required to achieve a 10% risk level; this was considered unrealistic, and a 20% risk-based depletion level was therefore not pursued further for this stock."
WCPFC18,104,"Dr. Hare noted that with reference to the risk-related depletion levels, which represent ‘minimum’ TRP values consistent with those risk levels, the choice of a TRP can be based on a combination of biological, ecological, and socio-economic considerations, which would likely imply higher TRP levels than the ‘minimum’ TRPs calculated. As agreed at SC16, within this analysis purse seine effort and longline catch are ‘scaled’ equally relative to baseline levels. Scalars are applied to overall purse seine effort – i.e., both associated and unassociated sets are increased or decreased, with the relative pattern reflecting that over the 2016-2018 baseline period. Results will therefore generally differ from that in the CMM 2018-01 evaluation that was presented to WCPFC17 (WCPFC17-2020-14_rev 1). SPC noted that candidate TRP levels can be achieved under different combinations of future purse seine and longline catch/effort levels, which will have implications for the other metrics calculated. If desired, identification of a limited subset of candidate interim TRP levels is strongly recommended before that style of analysis is undertaken. As noted in previous papers discussing TRP formulation, there is a need to have specific language defining the TRP level, based upon the management objective that the TRP is designed to achieve. That language needs to be suitably specific so that the TRP can be recalculated in the case that in the future, new biological or fishery knowledge leads to an updated perception of stock status from the stock assessments. The new information incorporated within the 2020 yellowfin tuna stock assessment implies a more robust stock than estimated previously, as seen by the minimal risks of falling below the LRP identified at the levels identified here. SPC noted that key areas for further work on the yellowfin assessment were identified for 2022, and an external review of the assessment is also planned (WCPFC-SC17-WP-06). While the assessment is viewed as the best scientific information currently available, the further work underway may lead to changes in the perception of stock status and robustness."
WCPFC18,105,"The USA noted the updated analyses, including the new information on the multispecies impacts. It stated that given the differing interests of CCMs in the tropical tuna fisheries and the sometimes very different operational characteristics of their respective fisheries, a reasonable starting point — and perhaps end point — for developing TRPs is to create an appropriate buffer for the LRP.  In other words, it makes sense to focus on the risk of breaching the LRP rather than, for example, arbitrary time periods. Given that, WCPFC18 Summary Report Issued: 13 April 2022  22    and recalling the Commission’s decision that LRP risk levels as high as 20% are consistent with the Convention’s requirement that the risk be “very low,” the USA suggested that LRP risk levels of 10% would constitute appropriate LRPs for both bigeye and yellowfin, and supported their adoption, understanding that important work would remain to operationalize them, as the TRPs would compete with each other. It noted that LRP risk levels could be translated into stock sizes, exploitation rates, or other measures, but stated that there is little reason to do so, and expressing the TRPs solely in terms of LRP risk levels would obviate the need to periodically recalibrate the TRPs if they are expressed in other measures like stock size. The USA stated it was prepared to move forward and adopt TRPs for these two stocks as it had proposed."
WCPFC18,106,"Cook Islands, on behalf of FFA members, thanked SPC and noted the 2020 yellowfin tuna stock assessment implies a more robust stock than estimated previously. They acknowledged that due to uncertainty in this stock assessment an external review is planned for 2022, and further work is underway that may lead to changes in the perception of stock status and robustness. FFA members stated the updates were very timely as they facilitate an improved understanding of multi-species implications of alternative harvest levels, presenting for the first time the resultant depletion levels for skipjack, yellowfin and South Pacific albacore under bigeye tuna TRP calculations, and for skipjack, bigeye and South Pacific albacore under yellowfin tuna TRP calculations. They stated this would greatly aid in considering candidate TRPs for bigeye and yellowfin tuna. FFA members stated that the decision on TRPs for these stocks is critical and has major implications for the management of WCPFC fisheries. FFA members noted that yellowfin and bigeye are central stocks for FFA members, important in both purse seine and longline fisheries, and having a clear understanding of the trade-offs associated with potential TRPs is essential; unfortunately given the ongoing impacts of COVID on the business of the Commission, and the major time and effort that has been consumed renegotiating the tropical tuna measure, FFA members stated that they have not been able to devote the time and energy to properly consider these decisions, and have not been able to undertake the consultation with other WCPFC members that would be necessary to reach consensus."
WCPFC18,107,The Commission noted the presentation by SPC of the results of analyses on candidate TRPs for bigeye and yellowfin.
WCPFC18,108,The Commission noted the importance of agreeing on TRP for bigeye and yellowfin and agreed to progress this work in 2022.  7.2.1.3 Management procedures for skipjack
WCPFC18,109,The Chair noted that two reference papers had been prepared: WCPFC18-2021-13. SPC. Evaluations of candidate management procedures for skipjack tuna in the WCPO; and WCPFC18-2021-12.
WCPFC18,110,"In light of the need to prioritise discussion on the new tropical tuna measure, CCMs agreed to defer consideration of candidate management procedures for skipjack."
